s_m,x_m,y_m,vx_mps,width_left_m,width_right_m
267.1264230,8.2963114,1.8502750,12.2399907,0.7505484,1.3976131
267.2263955,8.1996639,1.8247064,12.2587264,0.7504209,1.3990561
267.3263679,8.1030156,1.7991410,12.2773586,0.7502934,1.4004992
267.4263404,8.0063664,1.7735786,12.2958881,0.7501659,1.4019422
267.5263129,7.9097166,1.7480189,12.3143155,0.7500384,1.4033853
267.6262853,7.8130660,1.7224619,12.3326417,0.7503366,1.4047789
267.7262578,7.7164148,1.6969074,12.3508673,0.7508180,1.4061513
267.8262303,7.6197629,1.6713551,12.3689932,0.7512994,1.4075236
267.9262027,7.5231106,1.6458050,12.3870200,0.7517808,1.4088960
268.0261752,7.4264576,1.6202571,12.4049486,0.7522622,1.4102684
268.1261476,7.3298041,1.5947113,12.4227795,0.7527436,1.4116407
268.2261201,7.2331500,1.5691678,12.4405135,0.7532250,1.4130131
268.3260926,7.1364953,1.5436264,12.4581513,0.7537064,1.4143854
268.4260650,7.0398400,1.5180874,12.4756937,0.7541878,1.4157578
268.5260375,6.9431840,1.4925506,12.4931412,0.7546692,1.4171302
268.6260100,6.8465275,1.4670162,12.5104945,0.7553509,1.4165830
268.7259824,6.7498703,1.4414841,12.5277544,0.7561287,1.4151138
268.8259549,6.6532124,1.4159545,12.5449215,0.7569066,1.4136446
268.9259274,6.5565540,1.3904273,12.5619964,0.7576844,1.4121754
269.0258998,6.4598949,1.3649025,12.5789798,0.7584623,1.4107062
269.1258723,6.3632352,1.3393803,12.5958723,0.7592401,1.4092370
269.2258447,6.2665748,1.3138606,12.6126747,0.7600179,1.4077678
269.3258172,6.1699137,1.2883435,12.6293874,0.7607958,1.4062986
269.4257897,6.0732519,1.2628290,12.6460112,0.7615736,1.4048294
269.5257621,5.9765894,1.2373171,12.6625466,0.7623515,1.4033602
269.6257346,5.8799262,1.2118079,12.6789943,0.7629037,1.4022963
269.7257071,5.7832622,1.1863013,12.6953549,0.7633355,1.4014487
269.8256795,5.6865976,1.1607975,12.7116289,0.7637673,1.4006011
269.9256520,5.5899323,1.1352965,12.7278170,0.7641991,1.3997535
270.0256245,5.4932662,1.1097982,12.7439198,0.7646308,1.3989059
270.1255969,5.3965994,1.0843027,12.7599378,0.7650626,1.3980583
270.2255694,5.2999318,1.0588101,12.7758716,0.7654944,1.3972107
270.3255418,5.2032635,1.0333203,12.7917218,0.7659262,1.3963631
270.4255143,5.1065944,1.0078334,12.8074889,0.7663579,1.3955155
270.5254868,5.0099246,0.9823494,12.8231736,0.7667897,1.3946679
